property_id,property_name,property_types,listed_date,updated_date,bedrooms,bathrooms,land_area,floor_area,floor_level,completion_year,facing,price,address,commune,district,city,amenities
243773,"4 Bed, 5 Bath Twin Villa for Sale in Borey Peng Huoth: The Star Platinum Eco Delta",Twin Villa,29/06/2024,30/06/2024,4.0,5.0,177.0,,3.0,2022,S,285000.0,"Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243772,"4 Bed, 5 Bath Link House for Sale in Veal Sbov",Unit,29/06/2024,30/06/2024,4.0,5.0,71.0,,3.0,2022,S,130000.0,"Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243744,House for Sale in Boeung Tumpun,House,28/06/2024,22/07/2024,,,443.0,,,2022,,400000.0,"Boeung Tumpun, Meanchey, Phnom Penh",Boeung Tumpun,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243731,"1 Bed, 1 Bath Condo for Sale in BKK 3",Condo,27/06/2024,28/06/2024,1.0,1.0,,56.0,13.0,2022,N,99000.0,"BKK 3, Chamkarmon, Phnom Penh",BKK 3,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
243717,Land for Sale in Ou Krasar,Land/Development,27/06/2024,27/06/2024,,,44469.0,,,2022,,3557520.0,"Ou Krasar, Kep, Kep",Ou Krasar,Kep,Kep,
243714,"4 Bed, 5 Bath Twin Villa for Sale in Phnom Penh Thmey",Twin Villa,27/06/2024,27/06/2024,4.0,5.0,154.0,,3.0,2022,,350000.0,"Phnom Penh Thmey, Sen Sok, Phnom Penh",Phnom Penh Thmey,Sen Sok,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243705,"12 Bed, 12 Bath Villa for Sale in Svay Dankum",Villa,27/06/2024,27/06/2024,12.0,12.0,,,,2022,,950000.0,"Svay Dankum, Siem Reap, Siem Reap",Svay Dankum,Siem Reap,Siem Reap,"Car Parking, Commercial area, Common Area, Garden, Non-Flooding"
243682,"6 Bed, 6 Bath Villa for Sale in Siem Reap",Villa,26/06/2024,27/06/2024,6.0,6.0,988.0,,,2022,,510000.0,"Siem Reap, Siem Reap, Siem Reap",Siem Reap,Siem Reap,Siem Reap,
243680,"5 Bed, 5 Bath Villa for Sale in Boeung Tumpun",Villa,26/06/2024,27/06/2024,5.0,5.0,705.0,,,2022,,1000000.0,"Boeung Tumpun, Meanchey, Phnom Penh",Boeung Tumpun,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243662,"3 Bed, 3 Bath Condo for Sale & Rent in Tonle Bassac",Condo,25/06/2024,26/06/2024,3.0,3.0,,195.0,26.0,2022,,275000.0,"Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool"
243660,Land for Sale in Ou Krasar,Land/Development,25/06/2024,26/06/2024,,,31058.0,,,2022,,2484640.0,"Ou Krasar, Kep, Kep",Ou Krasar,Kep,Kep,
243659,"4 Bed, 6 Bath House for Sale in Russey Keo",House,25/06/2024,26/06/2024,4.0,6.0,100.0,,3.0,2022,E,220000.0,"Russey Keo, Russey Keo, Phnom Penh",Russey Keo,Russey Keo,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243637,"6 Bed, 9 Bath Shophouse for Sale in Boeung Prolit",Shophouse,24/06/2024,24/06/2024,6.0,9.0,,,5.0,2022,,1100000.0,"Boeung Prolit, 7 Makara, Phnom Penh",Boeung Prolit,7 Makara,Phnom Penh,"Commercial area, Non-Flooding"
243636,"3 Bed, 3 Bath Condo for Sale in Orkide The Royal Condominium",Condo,24/06/2024,17/07/2024,3.0,3.0,,206.0,3.0,2021,,430000.0,"Ou Baek K'am, Sen Sok, Phnom Penh",Ou Baek K'am,Sen Sok,Phnom Penh,"Car Parking, Commercial area, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
243635,"2 Bed, 1 Bath Condo for Sale in Boeung Tumpun 2",Condo,24/06/2024,24/06/2024,2.0,1.0,,54.0,10.0,2021,,63000.0,"Boeung Tumpun 2, Meanchey, Phnom Penh",Boeung Tumpun 2,Meanchey,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
243623,"1 Bed, 1 Bath Studio for Sale in Royal Park Condo",Studio,22/06/2024,22/06/2024,1.0,1.0,,28.0,7.0,2020,,54000.0,"Boeung Kak 2, Toul Kork, Phnom Penh",Boeung Kak 2,Toul Kork,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
243610,"3 Bed, 4 Bath Shophouse for Sale in Andoung Khmer",Shophouse,21/06/2024,22/06/2024,3.0,4.0,88.0,,3.0,2020,,95000.0,"Andoung Khmer, Kampot, Kampot",Andoung Khmer,Kampot,Kampot,
243593,"5 Bed, 6 Bath Villa for Sale in Sala Kamraeuk",Villa,20/06/2024,20/06/2024,5.0,6.0,1049.0,,,2020,,950000.0,"Sala Kamraeuk, Siem Reap, Siem Reap",Sala Kamraeuk,Siem Reap,Siem Reap,Swimming Pool
243590,"4 Bed, 5 Bath Twin Villa for Sale & Rent in Borey Peng Huoth: The Star Platinum Eco Melody",Twin Villa,20/06/2024,12/7/2024,4.0,5.0,169.0,,3.0,2020,W/N,310000.0,"Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243570,"1 Bed, 1 Bath Condo for Sale in Star City",Condo,20/06/2024,21/06/2024,1.0,1.0,55.0,43.0,7.0,2019,,58000.0,"Federation Blvd 112 Russian, Ou Baek K'am, Sen Sok, Phnom Penh",Ou Baek K'am,Sen Sok,Phnom Penh,"Car Parking, Garden, Gym/Fitness Center, On main road, Sports Facilities, Swimming Pool"
243567,Land for Sale in Ream,Land/Development,20/06/2024,20/06/2024,,,,,,2019,E,8550000.0,"Ream, Prey Nob, Sihanoukville",Ream,Prey Nob,Sihanoukville,
243556,"2 Bed, 1 Bath Studio for Sale & Rent in Royal Park Condo",Studio,19/06/2024,20/06/2024,2.0,1.0,,43.0,7.0,2020,,75000.0,"Boeung Kak 2, Toul Kork, Phnom Penh",Boeung Kak 2,Toul Kork,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Non-Flooding, On main road"
243504,"2 Bed, 3 Bath House for Sale in Kandaek",House,14/06/2024,29/10/2024,2.0,3.0,,,,2020,,125000.0,"Kandaek, Prasat Bakong, Siem Reap",Kandaek,Prasat Bakong,Siem Reap,"Car Parking, Commercial area, Common Area, Non-Flooding"
243478,"6 Bed, 6 Bath House for Sale in Kouk Chak",House,14/06/2024,19/06/2024,6.0,6.0,4800.0,,,2020,,1000000.0,"Kouk Chak, Siem Reap, Siem Reap",Kouk Chak,Siem Reap,Siem Reap,"Car Parking, Swimming Pool"
243471,Land for Sale & Rent in BKK 1,Land/Development,13/06/2024,14/06/2024,,,648.0,,2.0,2020,,5184000.0,"BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,
243464,"2 Bed, 2 Bath Condo for Sale in Embassy Central",Condo,13/06/2024,13/06/2024,2.0,2.0,,103.0,17.0,2018,,390000.0,"BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Common Area, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool"
243463,"1 Bed, 1 Bath Condo for Sale in De Castle Royal Condominium",Condo,13/06/2024,17/07/2024,1.0,1.0,,120.0,13.0,2014,W,120000.0,"BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
243447,"8 Bed, 9 Bath Villa for Sale & Rent in Phnom Penh Thmey",Villa,13/06/2024,17/07/2024,8.0,9.0,644.0,,4.0,2014,,2200000.0,"Phnom Penh Thmey, Sen Sok, Phnom Penh",Phnom Penh Thmey,Sen Sok,Phnom Penh,"Car Parking, Commercial area, Lift / Elevator, Non-Flooding, Swimming Pool"
243446,"3 Bed, 3 Bath House for Sale & Rent in Svay Dankum",House,13/06/2024,18/06/2024,3.0,3.0,246.0,,2.0,2014,,140000.0,"Svay Dankum, Siem Reap, Siem Reap",Svay Dankum,Siem Reap,Siem Reap,Car Parking
243444,"4 Bed, 5 Bath Shophouse for Sale & Rent in Preaek Lieb",Shophouse,13/06/2024,15/07/2024,4.0,5.0,99.0,,3.0,2014,N/E,520000.0,"Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243442,"4 Bed, 4 Bath House for Sale in Svay Dankum",House,13/06/2024,18/06/2024,4.0,4.0,305.0,210.0,2.0,2014,,190000.0,"Svay Dankum, Siem Reap, Siem Reap",Svay Dankum,Siem Reap,Siem Reap,Car Parking
243440,"6 Bed, 4 Bath Flat House for Sale in Tuek L'ak 3",Retreat,13/06/2024,13/06/2024,6.0,4.0,216.0,,,2014,,130000.0,"Tuek L'ak 3, Toul Kork, Phnom Penh",Tuek L'ak 3,Toul Kork,Phnom Penh,
243434,"4 Bed, 5 Bath Shophouse for Sale & Rent in Nirouth",Shophouse,12/6/2024,20/06/2024,4.0,5.0,96.0,,3.0,2014,S,310000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
243431,"2 Bed, 1 Bath House for Sale in Veal Vong",House,12/6/2024,20/06/2024,2.0,1.0,,62.0,1.0,2014,E,50000.0,"Veal Vong, 7 Makara, Phnom Penh",Veal Vong,7 Makara,Phnom Penh,Commercial area
243406,Land for Sale in Svay Dankum,Land/Development,11/6/2024,22/06/2024,,,34972.0,,,2014,,3500000.0,"Svay Dankum, Siem Reap, Siem Reap",Svay Dankum,Siem Reap,Siem Reap,
243393,"4 Bed, 5 Bath Twin Villa for Sale in Preaek Lieb",Twin Villa,11/6/2024,21/06/2024,4.0,5.0,169.0,,3.0,2014,S,320000.0,"Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243375,Land for Sale & Rent in Nirouth,Land/Development,10/6/2024,24/06/2024,,,2600.0,,3.0,2014,,5220000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,
243370,"2 Bed, 1 Bath Apartment for Sale in Sen Sok Town",Apartment,10/6/2024,24/06/2024,2.0,1.0,,88.0,,2014,S,139900.0,"Phnom Penh Thmey, Sen Sok, Phnom Penh",Phnom Penh Thmey,Sen Sok,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool"
243323,"3 Bed, 3 Bath House for Sale in Stueng Mean chey",House,6/6/2024,21/06/2024,3.0,3.0,75.0,,3.0,2014,W,128000.0,"Stueng Mean chey, Meanchey, Phnom Penh",Stueng Mean chey,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243321,"1 Bed, 1 Bath Condo for Sale in Royal Park Condo",Condo,6/6/2024,20/06/2024,1.0,1.0,,28.0,6.0,2020,,49500.0,"Boeung Kak 2, Toul Kork, Phnom Penh",Boeung Kak 2,Toul Kork,Phnom Penh,"Car Parking, Gym/Fitness Center, Lift / Elevator, Swimming Pool"
243313,"5 Bed, 6 Bath Shophouse for Sale & Rent in Preaek Lieb",Shophouse,6/6/2024,21/06/2024,5.0,6.0,113.0,,3.0,2020,S,240000.0,"Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
243309,"5 Bed, 6 Bath Shophouse for Sale in Preaek Lieb",Shophouse,6/6/2024,21/06/2024,5.0,6.0,109.0,,3.0,2020,W/N,248000.0,"Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243287,"6 Bed, 4 Bath Twin Villa for Sale in Bak Kaeng",Twin Villa,5/6/2024,21/06/2024,6.0,4.0,104.0,,3.0,2020,W,165000.0,"Bak Kaeng, Chroy Changvar, Phnom Penh",Bak Kaeng,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243272,Land for Sale in Ta Khmao,Land/Development,5/6/2024,17/06/2024,,,10806.0,,,2020,,27015000.0,"Ta Khmao, Ta Khmau, Kandal",Ta Khmao,Ta Khmau,Kandal,
243271,Land for Sale in Samraong Kraom,Land/Development,5/6/2024,17/07/2024,,,3681.0,,,2020,,920250.0,"Samraong Kraom, Por Sen Chey, Phnom Penh",Samraong Kraom,Por Sen Chey,Phnom Penh,
243268,"6 Bed, 4 Bath Link House for Sale in Phnom Penh Thmey",Unit,5/6/2024,25/12/2024,6.0,4.0,77.0,,3.0,2020,,200000.0,"Phnom Penh Thmey, Sen Sok, Phnom Penh",Phnom Penh Thmey,Sen Sok,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243264,"4 Bed, 5 Bath House for Sale in Toul Svay Prey 1",House,5/6/2024,19/06/2024,4.0,5.0,80.0,192.0,4.0,2020,N,300000.0,"Toul Svay Prey 1, Chamkarmon, Phnom Penh",Toul Svay Prey 1,Chamkarmon,Phnom Penh,"Commercial area, Non-Flooding"
243250,"20 Bed, 25 Bath Villa for Sale in Preaek Pra",Villa,4/6/2024,10/6/2024,20.0,25.0,6300.0,5400.0,3.0,2020,E,10000000.0,"Preaek Pra, Chbar Ampov, Phnom Penh",Preaek Pra,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, Swimming Pool"
243249,"7 Bed, 8 Bath Villa for Sale & Rent in Dangkao",Villa,4/6/2024,4/6/2024,7.0,8.0,391.0,,3.0,2020,S,1138000.0,"Dangkao, Dangkao, Phnom Penh",Dangkao,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
243247,"4 Bed, 5 Bath Villa for Sale in Preaek Lieb",Villa,4/6/2024,4/6/2024,4.0,5.0,100.0,195.0,3.0,2020,,175000.0,"Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243241,"2 Bed, 2 Bath Condo for Sale & Rent in Embassy Residences - Phnom Penh's Landmark Condominium",Condo,4/6/2024,10/6/2024,2.0,2.0,,151.0,10.0,2020,,400000.0,"Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool"
243240,"3 Bed, 3 Bath Apartment for Sale & Rent in Chakto Mukh",Apartment,4/6/2024,10/6/2024,3.0,3.0,,198.0,5.0,2020,,800000.0,"Chakto Mukh, Daun Penh, Phnom Penh",Chakto Mukh,Daun Penh,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool"
243214,"5 Bed, 6 Bath Villa for Sale & Rent in Tuek Thla",Villa,3/6/2024,4/6/2024,5.0,6.0,777.0,,2.0,2020,S,1600000.0,"Tuek Thla, Sen Sok, Phnom Penh",Tuek Thla,Sen Sok,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, Swimming Pool"
243206,"4 Bed, 5 Bath Villa for Sale in Tuol Sangkae 1",Villa,1/6/2024,3/6/2024,4.0,5.0,107.0,,2.0,2015,W/N,179000.0,"Rithy St 1928 1928 Mong, Tuol Sangkae 1, Russey Keo, Phnom Penh",Tuol Sangkae 1,Russey Keo,Phnom Penh,"Car Parking, Garden, Non-Flooding, Playground, Sports Facilities, Swimming Pool"
243201,"8 Bed, 10 Bath Shophouse for Sale & Rent in Borey Peng Huoth: The Star Platinum Polaris​ II",Shophouse,1/6/2024,31/10/2024,8.0,10.0,216.0,405.0,,2015,W,340000.0,"Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Commercial area, Non-Flooding, On main road"
243188,"3 Bed, 2 Bath House for Sale in Boeung Salang",House,31/05/2024,17/06/2024,3.0,2.0,129.0,,2.0,2015,,370000.0,"Boeung Salang, Toul Kork, Phnom Penh",Boeung Salang,Toul Kork,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243162,"5 Bed, 5 Bath Villa for Sale in Russey Keo",Villa,30/05/2024,26/06/2024,5.0,5.0,11500.0,,2.0,2015,,14950000.0,"Russey Keo, Russey Keo, Phnom Penh",Russey Keo,Russey Keo,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243139,"3 Bed, 3 Bath House for Sale in Boeung Kak 1",House,29/05/2024,9/7/2024,3.0,3.0,106.0,,2.0,2015,,300000.0,"Boeung Kak 1, Toul Kork, Phnom Penh",Boeung Kak 1,Toul Kork,Phnom Penh,"Commercial area, Non-Flooding"
243137,"4 Bed, 6 Bath Shophouse for Sale in Kilomaetr Lekh Prammuoy",Shophouse,29/05/2024,27/06/2024,4.0,6.0,71.0,,3.0,2015,,270000.0,"Kilomaetr Lekh Prammuoy, Russey Keo, Phnom Penh",Kilomaetr Lekh Prammuoy,Russey Keo,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243136,"4 Bed, 6 Bath Shophouse for Sale in Kilomaetr Lekh Prammuoy",Shophouse,29/05/2024,29/05/2024,4.0,6.0,69.0,,3.0,2015,,305000.0,"Kilomaetr Lekh Prammuoy, Russey Keo, Phnom Penh",Kilomaetr Lekh Prammuoy,Russey Keo,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243135,"4 Bed, 6 Bath Shophouse for Sale in Orkidē Villa | The Royal",Shophouse,29/05/2024,27/06/2024,4.0,6.0,75.0,,3.0,2021,S,350000.0,"Tuek Thla, Sen Sok, Phnom Penh",Tuek Thla,Sen Sok,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
243118,"4 Bed, 5 Bath Shophouse for Sale in Borey Peng Huoth: The Star Platinum Eco Sunrise",Shophouse,28/05/2024,27/06/2024,4.0,5.0,79.0,,3.0,2021,E/S,145000.0,"Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243115,"5 Bed, 6 Bath Shophouse for Sale in Chroy Changvar",Shophouse,28/05/2024,9/7/2024,5.0,6.0,84.0,,,2021,W,350000.0,"Chroy Changvar, Chroy Changvar, Phnom Penh",Chroy Changvar,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243103,"5 Bed, 7 Bath Villa for Sale in Phnom Penh Thmey",Villa,28/05/2024,3/7/2024,5.0,7.0,400.0,,2.0,2021,,810000.0,"Phnom Penh Thmey, Sen Sok, Phnom Penh",Phnom Penh Thmey,Sen Sok,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
243100,"2 Bed, 1 Bath Condo for Sale in Boeung Kak 1",Condo,27/05/2024,30/05/2024,2.0,1.0,,43.0,8.0,2021,,73000.0,"Boeung Kak 1, Toul Kork, Phnom Penh",Boeung Kak 1,Toul Kork,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
243099,Land for Sale in Kouk Roka,Land/Development,27/05/2024,9/7/2024,,,117.0,,,2021,,80000.0,"Kouk Roka, Prek Pnov, Phnom Penh",Kouk Roka,Prek Pnov,Phnom Penh,"Car Parking, Non-Flooding"
243023,"5 Bed, 6 Bath Shophouse for Sale & Rent in Chroy Changvar",Shophouse,24/05/2024,16/07/2024,5.0,6.0,92.0,,3.0,2021,E,340000.0,"Chroy Changvar, Chroy Changvar, Phnom Penh",Chroy Changvar,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
242967,"6 Bed, 6 Bath House for Sale in Dangkao",House,23/05/2024,21/06/2024,6.0,6.0,80.0,,3.0,2021,S,105000.0,"Dangkao, Dangkao, Phnom Penh",Dangkao,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
242961,"6 Bed, 3 Bath House for Sale in Toul Tum Poung 2",House,23/05/2024,1/7/2024,6.0,3.0,90.0,,2.0,2021,,250000.0,"Toul Tum Poung 2, Chamkarmon, Phnom Penh",Toul Tum Poung 2,Chamkarmon,Phnom Penh,"Commercial area, Non-Flooding"
242952,"5 Bed, 6 Bath House for Sale in Russey Keo",House,23/05/2024,23/05/2024,5.0,6.0,69.0,,3.0,2021,,230000.0,"Russey Keo, Russey Keo, Phnom Penh",Russey Keo,Russey Keo,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
242950,"5 Bed, 6 Bath Shophouse for Sale & Rent in Chroy Changvar",Shophouse,23/05/2024,16/07/2024,5.0,6.0,84.0,,,2021,E,380000.0,"Chroy Changvar, Chroy Changvar, Phnom Penh",Chroy Changvar,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
242949,"5 Bed, 6 Bath Shophouse for Sale & Rent in Chroy Changvar",Shophouse,23/05/2024,16/07/2024,5.0,6.0,84.0,,,2021,E,400000.0,"Chroy Changvar, Chroy Changvar, Phnom Penh",Chroy Changvar,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
242948,Land for Sale in Chum Kriel,Land/Development,23/05/2024,13/08/2024,,,1487.0,,,2021,,210000.0,"Chum Kriel, Tuek Chhou, Kampot",Chum Kriel,Tuek Chhou,Kampot,
242945,"5 Bed, 6 Bath Shophouse for Sale & Rent in Preaek Lieb",Shophouse,23/05/2024,21/06/2024,5.0,6.0,113.0,,3.0,2021,W/N,350000.0,"Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
242944,"4 Bed, 5 Bath House for Sale in Russey Keo",House,23/05/2024,23/05/2024,4.0,5.0,86.0,,3.0,2021,,185000.0,"Russey Keo, Russey Keo, Phnom Penh",Russey Keo,Russey Keo,Phnom Penh,"Car Parking, Commercial area"
242909,"4 Bed, 4 Bath House for Sale in Boeung Salang",House,21/05/2024,19/06/2024,4.0,4.0,541.0,,2.0,2021,W,950000.0,"Boeung Salang, Toul Kork, Phnom Penh",Boeung Salang,Toul Kork,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
242855,"4 Bed, 2 Bath House for Sale in BKK 3",House,19/05/2024,20/05/2024,4.0,2.0,64.0,,3.0,2021,S,260000.0,"BKK 3, Chamkarmon, Phnom Penh",BKK 3,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
242831,"1 Bed, 1 Bath Condo for Sale in The Bridge",Condo,17/05/2024,17/05/2024,1.0,1.0,,45.0,16.0,2018,,150000.0,"Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
242829,"4 Bed, 5 Bath House for Sale in Russey Keo",House,17/05/2024,17/05/2024,4.0,5.0,62.0,,3.0,2018,,155000.0,"Russey Keo, Russey Keo, Phnom Penh",Russey Keo,Russey Keo,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
242828,"4 Bed, 5 Bath House for Sale in Russey Keo",House,17/05/2024,17/05/2024,4.0,5.0,60.0,,2.0,2018,,100000.0,"Russey Keo, Russey Keo, Phnom Penh",Russey Keo,Russey Keo,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
242822,"2 Bed, 1 Bath Shophouse for Sale in Phsar Kandal II",Shophouse,17/05/2024,17/05/2024,2.0,1.0,96.0,96.0,,2018,,450000.0,"Phsar Kandal II, Daun Penh, Phnom Penh",Phsar Kandal II,Daun Penh,Phnom Penh,"Commercial area, Non-Flooding"
242821,House for Sale in Chak Angrae Kraom,House,17/05/2024,10/6/2024,,,135.0,,2.0,2018,,190000.0,"Chak Angrae Kraom, Meanchey, Phnom Penh",Chak Angrae Kraom,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
242820,"5 Bed, 6 Bath Shophouse for Sale & Rent in Chroy Changvar",Shophouse,17/05/2024,17/05/2024,5.0,6.0,92.0,,3.0,2018,W,370000.0,"Chroy Changvar, Chroy Changvar, Phnom Penh",Chroy Changvar,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
242817,"2 Bed, 3 Bath Link House for Sale in Preaek Ampil",Unit,16/05/2024,28/11/2024,2.0,3.0,63.0,,2.0,2018,N,30999.0,"Preaek Ampil, Khsach Kandal, Kandal",Preaek Ampil,Khsach Kandal,Kandal,"Car Parking, Commercial area, Non-Flooding"
242816,"3 Bed, 3 Bath Link House for Sale in Preaek Ampil",Unit,16/05/2024,28/11/2024,3.0,3.0,83.0,,2.0,2018,S,40999.0,"Preaek Ampil, Khsach Kandal, Kandal",Preaek Ampil,Khsach Kandal,Kandal,"Car Parking, Commercial area"
242795,"2 Bed, 3 Bath Shophouse for Sale in Cheung Kaeub",Shophouse,16/05/2024,16/05/2024,2.0,3.0,83.0,,2.0,2018,S,99900.0,"Cheung Kaeub, Kandal Stueng, Kandal",Cheung Kaeub,Kandal Stueng,Kandal,"Car Parking, Commercial area, Non-Flooding"
242775,"3 Bed, 2 Bath Condo for Sale in Camko City",Condo,15/05/2024,15/05/2024,3.0,2.0,,130.0,8.0,2018,,165000.0,"Tuol Sangke, Russey Keo, Phnom Penh",Tuol Sangke,Russey Keo,Phnom Penh,"Car Parking, Commercial area, Lift / Elevator, Non-Flooding"
242773,"5 Bed, 6 Bath Villa for Sale & Rent in Chak Angrae Kraom",Villa,15/05/2024,15/05/2024,5.0,6.0,253.0,,3.0,2018,S,700000.0,"Chak Angrae Kraom, Meanchey, Phnom Penh",Chak Angrae Kraom,Meanchey,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
242772,Land for Sale in Preaek Thmei,Land/Development,15/05/2024,15/05/2024,,,126.0,,,2018,,100000.0,"Preaek Thmei, Chbar Ampov, Phnom Penh",Preaek Thmei,Chbar Ampov,Phnom Penh,
242737,"1 Bed, 1 Bath Condo for Sale in Boeung Tumpun",Condo,13/05/2024,13/05/2024,1.0,1.0,,35.0,23.0,2018,,76405.0,"Boeung Tumpun, Meanchey, Phnom Penh",Boeung Tumpun,Meanchey,Phnom Penh,"Car Parking, Commercial area, Common Area, Garden, Lift / Elevator, Non-Flooding, Sauna, Swimming Pool"
242736,"1 Bed, 1 Bath Condo for Sale in Veal Vong",Condo,13/05/2024,13/05/2024,1.0,1.0,,35.0,19.0,2018,,73000.0,"Veal Vong, 7 Makara, Phnom Penh",Veal Vong,7 Makara,Phnom Penh,"Car Parking, Commercial area, Common Area, Non-Flooding, Backup Electricity / Generator"
242734,"7 Bed, 4 Bath House for Sale & Rent in BKK 3",House,13/05/2024,30/10/2024,7.0,4.0,125.0,,3.0,2018,N,1200000.0,"BKK 3, Chamkarmon, Phnom Penh",BKK 3,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
