amenity_id,property_id,amenity_name
amenity_2,property_1637,Commercial area
amenity_9,property_1637,Non-Flooding
amenity_1,property_1638,Car Parking
amenity_2,property_1638,Commercial area
amenity_9,property_1638,Non-Flooding
amenity_1,property_1639,Car Parking
amenity_2,property_1639,Commercial area
amenity_9,property_1639,Non-Flooding
amenity_4,property_1639,On main road
amenity_1,property_1640,Car Parking
amenity_2,property_1640,Commercial area
amenity_9,property_1640,Non-Flooding
amenity_1,property_1641,Car Parking
amenity_2,property_1641,Commercial area
amenity_9,property_1641,Non-Flooding
No_amenities,property_1642,No amenities
amenity_1,property_1643,Car Parking
amenity_2,property_1643,Commercial area
amenity_9,property_1643,Non-Flooding
amenity_1,property_1644,Car Parking
amenity_2,property_1644,Commercial area
amenity_9,property_1644,Non-Flooding
amenity_1,property_1645,Car Parking
amenity_2,property_1645,Commercial area
amenity_9,property_1645,Non-Flooding
amenity_1,property_1646,Car Parking
amenity_2,property_1646,Commercial area
amenity_9,property_1646,Non-Flooding
amenity_1,property_1647,Car Parking
amenity_2,property_1647,Commercial area
amenity_1,property_1648,Car Parking
amenity_2,property_1648,Commercial area
amenity_9,property_1648,Non-Flooding
amenity_1,property_1649,Car Parking
amenity_2,property_1649,Commercial area
amenity_9,property_1649,Non-Flooding
amenity_1,property_1650,Car Parking
amenity_2,property_1650,Commercial area
amenity_9,property_1650,Non-Flooding
amenity_4,property_1650,On main road
amenity_1,property_1651,Car Parking
amenity_2,property_1651,Commercial area
amenity_9,property_1651,Non-Flooding
amenity_1,property_1652,Car Parking
amenity_2,property_1652,Commercial area
amenity_9,property_1652,Non-Flooding
amenity_1,property_1653,Car Parking
amenity_2,property_1653,Commercial area
amenity_9,property_1653,Non-Flooding
No_amenities,property_1654,No amenities
No_amenities,property_1655,No amenities
amenity_1,property_1656,Car Parking
amenity_6,property_1656,Common Area
amenity_8,property_1656,Gym/Fitness Center
amenity_3,property_1656,Lift / Elevator
amenity_9,property_1656,Non-Flooding
amenity_5,property_1656,Swimming Pool
amenity_6,property_1657,Common Area
amenity_8,property_1657,Gym/Fitness Center
amenity_3,property_1657,Lift / Elevator
amenity_9,property_1657,Non-Flooding
amenity_4,property_1657,On main road
amenity_5,property_1657,Swimming Pool
No_amenities,property_1658,No amenities
amenity_6,property_1659,Common Area
amenity_9,property_1659,Non-Flooding
amenity_1,property_1660,Car Parking
amenity_6,property_1660,Common Area
amenity_3,property_1660,Lift / Elevator
amenity_1,property_1661,Car Parking
amenity_9,property_1661,Non-Flooding
amenity_1,property_1662,Car Parking
amenity_2,property_1662,Commercial area
amenity_6,property_1662,Common Area
amenity_9,property_1662,Non-Flooding
amenity_1,property_1663,Car Parking
amenity_2,property_1663,Commercial area
amenity_9,property_1663,Non-Flooding
amenity_1,property_1664,Car Parking
amenity_2,property_1664,Commercial area
amenity_9,property_1664,Non-Flooding
amenity_4,property_1664,On main road
amenity_1,property_1665,Car Parking
amenity_2,property_1665,Commercial area
amenity_9,property_1665,Non-Flooding
amenity_1,property_1666,Car Parking
amenity_2,property_1666,Commercial area
amenity_9,property_1666,Non-Flooding
amenity_1,property_1667,Car Parking
amenity_2,property_1667,Commercial area
amenity_9,property_1667,Non-Flooding
amenity_1,property_1668,Car Parking
amenity_9,property_1668,Non-Flooding
amenity_1,property_1669,Car Parking
amenity_2,property_1669,Commercial area
amenity_9,property_1669,Non-Flooding
amenity_4,property_1669,On main road
amenity_1,property_1670,Car Parking
amenity_2,property_1670,Commercial area
amenity_9,property_1670,Non-Flooding
amenity_4,property_1670,On main road
amenity_9,property_1671,Non-Flooding
amenity_1,property_1672,Car Parking
amenity_2,property_1672,Commercial area
amenity_9,property_1672,Non-Flooding
amenity_1,property_1673,Car Parking
amenity_2,property_1673,Commercial area
amenity_9,property_1673,Non-Flooding
amenity_1,property_1674,Car Parking
amenity_2,property_1674,Commercial area
amenity_9,property_1674,Non-Flooding
amenity_1,property_1675,Car Parking
amenity_2,property_1675,Commercial area
amenity_9,property_1675,Non-Flooding
amenity_4,property_1675,On main road
amenity_5,property_1675,Swimming Pool
amenity_1,property_1676,Car Parking
amenity_2,property_1676,Commercial area
amenity_6,property_1676,Common Area
amenity_8,property_1676,Gym/Fitness Center
amenity_3,property_1676,Lift / Elevator
amenity_9,property_1676,Non-Flooding
amenity_4,property_1676,On main road
amenity_5,property_1676,Swimming Pool
amenity_10,property_1676,Backup Electricity / Generator
amenity_1,property_1677,Car Parking
amenity_2,property_1677,Commercial area
amenity_9,property_1677,Non-Flooding
amenity_1,property_1678,Car Parking
amenity_2,property_1678,Commercial area
amenity_9,property_1678,Non-Flooding
amenity_1,property_1679,Car Parking
amenity_2,property_1679,Commercial area
amenity_9,property_1679,Non-Flooding
amenity_1,property_1680,Car Parking
amenity_9,property_1680,Non-Flooding
amenity_4,property_1680,On main road
amenity_1,property_1681,Car Parking
amenity_9,property_1681,Non-Flooding
amenity_4,property_1681,On main road
amenity_1,property_1682,Car Parking
amenity_2,property_1682,Commercial area
amenity_8,property_1682,Gym/Fitness Center
amenity_3,property_1682,Lift / Elevator
amenity_9,property_1682,Non-Flooding
amenity_14,property_1682,Sauna
amenity_2,property_1683,Commercial area
amenity_9,property_1683,Non-Flooding
amenity_4,property_1683,On main road
amenity_1,property_1684,Car Parking
amenity_2,property_1684,Commercial area
amenity_9,property_1684,Non-Flooding
amenity_1,property_1685,Car Parking
amenity_7,property_1685,Garden
amenity_9,property_1685,Non-Flooding
amenity_6,property_1686,Common Area
amenity_9,property_1686,Non-Flooding
amenity_2,property_1687,Commercial area
amenity_9,property_1687,Non-Flooding
amenity_4,property_1687,On main road
amenity_1,property_1688,Car Parking
amenity_2,property_1688,Commercial area
amenity_9,property_1688,Non-Flooding
amenity_1,property_1689,Car Parking
amenity_2,property_1689,Commercial area
amenity_9,property_1689,Non-Flooding
amenity_1,property_1690,Car Parking
amenity_2,property_1690,Commercial area
amenity_9,property_1690,Non-Flooding
amenity_1,property_1691,Car Parking
amenity_2,property_1691,Commercial area
amenity_7,property_1691,Garden
amenity_9,property_1691,Non-Flooding
amenity_1,property_1692,Car Parking
amenity_2,property_1692,Commercial area
amenity_9,property_1692,Non-Flooding
amenity_1,property_1693,Car Parking
amenity_2,property_1693,Commercial area
amenity_9,property_1693,Non-Flooding
amenity_1,property_1694,Car Parking
amenity_9,property_1694,Non-Flooding
amenity_4,property_1694,On main road
amenity_1,property_1695,Car Parking
amenity_2,property_1695,Commercial area
amenity_9,property_1695,Non-Flooding
amenity_1,property_1696,Car Parking
amenity_2,property_1696,Commercial area
amenity_9,property_1696,Non-Flooding
amenity_1,property_1697,Car Parking
amenity_2,property_1697,Commercial area
amenity_9,property_1697,Non-Flooding
amenity_1,property_1698,Car Parking
amenity_2,property_1698,Commercial area
amenity_9,property_1698,Non-Flooding
amenity_1,property_1699,Car Parking
amenity_2,property_1699,Commercial area
amenity_9,property_1699,Non-Flooding
amenity_1,property_1700,Car Parking
amenity_2,property_1700,Commercial area
amenity_9,property_1700,Non-Flooding
amenity_1,property_1701,Car Parking
amenity_6,property_1701,Common Area
amenity_7,property_1701,Garden
amenity_1,property_1702,Car Parking
amenity_2,property_1702,Commercial area
amenity_9,property_1702,Non-Flooding
amenity_4,property_1702,On main road
amenity_1,property_1703,Car Parking
amenity_2,property_1703,Commercial area
amenity_7,property_1703,Garden
amenity_3,property_1703,Lift / Elevator
amenity_9,property_1703,Non-Flooding
amenity_5,property_1703,Swimming Pool
amenity_1,property_1704,Car Parking
amenity_2,property_1704,Commercial area
amenity_6,property_1704,Common Area
amenity_8,property_1704,Gym/Fitness Center
amenity_3,property_1704,Lift / Elevator
amenity_9,property_1704,Non-Flooding
amenity_5,property_1704,Swimming Pool
amenity_10,property_1704,Backup Electricity / Generator
amenity_1,property_1705,Car Parking
amenity_2,property_1705,Commercial area
amenity_9,property_1705,Non-Flooding
amenity_1,property_1706,Car Parking
amenity_2,property_1706,Commercial area
amenity_9,property_1706,Non-Flooding
amenity_1,property_1707,Car Parking
amenity_2,property_1707,Commercial area
amenity_9,property_1707,Non-Flooding
amenity_1,property_1708,Car Parking
amenity_2,property_1708,Commercial area
amenity_9,property_1708,Non-Flooding
amenity_4,property_1708,On main road
amenity_1,property_1709,Car Parking
amenity_2,property_1709,Commercial area
amenity_8,property_1709,Gym/Fitness Center
amenity_3,property_1709,Lift / Elevator
amenity_9,property_1709,Non-Flooding
amenity_4,property_1709,On main road
amenity_14,property_1709,Sauna
amenity_1,property_1710,Car Parking
amenity_2,property_1710,Commercial area
amenity_8,property_1710,Gym/Fitness Center
amenity_3,property_1710,Lift / Elevator
amenity_9,property_1710,Non-Flooding
amenity_4,property_1710,On main road
amenity_5,property_1710,Swimming Pool
amenity_10,property_1710,Backup Electricity / Generator
amenity_1,property_1711,Car Parking
amenity_7,property_1711,Garden
amenity_9,property_1711,Non-Flooding
amenity_11,property_1711,Playground
amenity_1,property_1712,Car Parking
amenity_7,property_1712,Garden
amenity_9,property_1712,Non-Flooding
amenity_4,property_1712,On main road
amenity_11,property_1712,Playground
amenity_9,property_1713,Non-Flooding
amenity_4,property_1713,On main road
amenity_1,property_1714,Car Parking
amenity_2,property_1714,Commercial area
amenity_9,property_1714,Non-Flooding
amenity_1,property_1715,Car Parking
amenity_2,property_1715,Commercial area
amenity_9,property_1715,Non-Flooding
amenity_1,property_1716,Car Parking
amenity_2,property_1716,Commercial area
amenity_9,property_1716,Non-Flooding
amenity_1,property_1717,Car Parking
amenity_7,property_1717,Garden
amenity_9,property_1717,Non-Flooding
amenity_11,property_1717,Playground
amenity_1,property_1718,Car Parking
amenity_2,property_1718,Commercial area
amenity_9,property_1718,Non-Flooding
amenity_1,property_1719,Car Parking
amenity_2,property_1719,Commercial area
amenity_8,property_1719,Gym/Fitness Center
amenity_3,property_1719,Lift / Elevator
amenity_9,property_1719,Non-Flooding
amenity_14,property_1719,Sauna
amenity_5,property_1719,Swimming Pool
amenity_1,property_1720,Car Parking
amenity_6,property_1720,Common Area
amenity_7,property_1720,Garden
amenity_8,property_1720,Gym/Fitness Center
amenity_3,property_1720,Lift / Elevator
amenity_9,property_1720,Non-Flooding
amenity_11,property_1720,Playground
amenity_5,property_1720,Swimming Pool
amenity_1,property_1721,Car Parking
amenity_2,property_1721,Commercial area
amenity_9,property_1721,Non-Flooding
amenity_1,property_1722,Car Parking
amenity_9,property_1722,Non-Flooding
amenity_1,property_1723,Car Parking
amenity_7,property_1723,Garden
amenity_9,property_1723,Non-Flooding
amenity_4,property_1723,On main road
amenity_11,property_1723,Playground
amenity_1,property_1724,Car Parking
amenity_2,property_1724,Commercial area
amenity_9,property_1724,Non-Flooding
amenity_4,property_1724,On main road
amenity_1,property_1725,Car Parking
amenity_7,property_1725,Garden
amenity_9,property_1725,Non-Flooding
amenity_1,property_1726,Car Parking
amenity_2,property_1726,Commercial area
amenity_9,property_1726,Non-Flooding
amenity_1,property_1727,Car Parking
amenity_2,property_1727,Commercial area
amenity_9,property_1727,Non-Flooding
amenity_1,property_1728,Car Parking
amenity_7,property_1728,Garden
amenity_9,property_1728,Non-Flooding
amenity_4,property_1728,On main road
amenity_11,property_1728,Playground
amenity_1,property_1729,Car Parking
amenity_2,property_1729,Commercial area
amenity_9,property_1729,Non-Flooding
amenity_1,property_1730,Car Parking
amenity_9,property_1730,Non-Flooding
No_amenities,property_1731,No amenities
amenity_1,property_1732,Car Parking
amenity_2,property_1732,Commercial area
amenity_9,property_1732,Non-Flooding
amenity_1,property_1733,Car Parking
amenity_2,property_1733,Commercial area
amenity_9,property_1733,Non-Flooding
amenity_4,property_1733,On main road
amenity_1,property_1734,Car Parking
amenity_2,property_1734,Commercial area
amenity_9,property_1734,Non-Flooding
amenity_4,property_1734,On main road
No_amenities,property_1735,No amenities
amenity_1,property_1736,Car Parking
amenity_9,property_1736,Non-Flooding
amenity_4,property_1736,On main road
No_amenities,property_1737,No amenities
amenity_1,property_1738,Car Parking
amenity_2,property_1738,Commercial area
amenity_9,property_1738,Non-Flooding
No_amenities,property_1739,No amenities
amenity_1,property_1740,Car Parking
amenity_9,property_1740,Non-Flooding
amenity_2,property_1741,Commercial area
amenity_9,property_1741,Non-Flooding
amenity_1,property_1742,Car Parking
amenity_2,property_1742,Commercial area
amenity_9,property_1742,Non-Flooding
amenity_1,property_1743,Car Parking
amenity_2,property_1743,Commercial area
amenity_8,property_1743,Gym/Fitness Center
amenity_3,property_1743,Lift / Elevator
amenity_9,property_1743,Non-Flooding
amenity_4,property_1743,On main road
amenity_5,property_1743,Swimming Pool
amenity_1,property_1744,Car Parking
amenity_2,property_1744,Commercial area
amenity_9,property_1744,Non-Flooding
No_amenities,property_1745,No amenities
amenity_4,property_1746,On main road
amenity_1,property_1747,Car Parking
amenity_6,property_1747,Common Area
amenity_8,property_1747,Gym/Fitness Center
amenity_3,property_1747,Lift / Elevator
amenity_9,property_1747,Non-Flooding
amenity_4,property_1747,On main road
amenity_5,property_1747,Swimming Pool
amenity_1,property_1748,Car Parking
amenity_6,property_1748,Common Area
amenity_8,property_1748,Gym/Fitness Center
amenity_3,property_1748,Lift / Elevator
amenity_9,property_1748,Non-Flooding
amenity_4,property_1748,On main road
amenity_5,property_1748,Swimming Pool
amenity_10,property_1748,Backup Electricity / Generator
amenity_1,property_1749,Car Parking
amenity_2,property_1749,Commercial area
amenity_7,property_1749,Garden
amenity_8,property_1749,Gym/Fitness Center
amenity_3,property_1749,Lift / Elevator
amenity_9,property_1749,Non-Flooding
amenity_4,property_1749,On main road
amenity_5,property_1749,Swimming Pool
amenity_2,property_1750,Commercial area
amenity_3,property_1750,Lift / Elevator
amenity_9,property_1750,Non-Flooding
amenity_4,property_1750,On main road
No_amenities,property_1751,No amenities
amenity_1,property_1752,Car Parking
amenity_2,property_1752,Commercial area
amenity_7,property_1752,Garden
amenity_8,property_1752,Gym/Fitness Center
amenity_3,property_1752,Lift / Elevator
amenity_9,property_1752,Non-Flooding
amenity_4,property_1752,On main road
amenity_5,property_1752,Swimming Pool
amenity_6,property_1753,Common Area
amenity_9,property_1753,Non-Flooding
amenity_4,property_1753,On main road
amenity_1,property_1754,Car Parking
amenity_2,property_1754,Commercial area
amenity_9,property_1754,Non-Flooding
amenity_1,property_1755,Car Parking
amenity_2,property_1755,Commercial area
amenity_9,property_1755,Non-Flooding
amenity_1,property_1756,Car Parking
amenity_2,property_1756,Commercial area
amenity_9,property_1756,Non-Flooding
amenity_1,property_1757,Car Parking
amenity_2,property_1757,Commercial area
amenity_9,property_1757,Non-Flooding
amenity_9,property_1758,Non-Flooding
amenity_1,property_1759,Car Parking
amenity_2,property_1759,Commercial area
amenity_9,property_1759,Non-Flooding
amenity_1,property_1760,Car Parking
amenity_6,property_1760,Common Area
amenity_9,property_1760,Non-Flooding
amenity_4,property_1760,On main road
amenity_1,property_1761,Car Parking
amenity_2,property_1761,Commercial area
amenity_9,property_1761,Non-Flooding
amenity_1,property_1762,Car Parking
amenity_9,property_1762,Non-Flooding
amenity_4,property_1762,On main road
amenity_1,property_1763,Car Parking
amenity_2,property_1763,Commercial area
amenity_9,property_1763,Non-Flooding
amenity_1,property_1764,Car Parking
amenity_2,property_1764,Commercial area
amenity_9,property_1764,Non-Flooding
amenity_1,property_1765,Car Parking
amenity_2,property_1765,Commercial area
amenity_9,property_1765,Non-Flooding
amenity_4,property_1765,On main road
amenity_1,property_1766,Car Parking
amenity_9,property_1766,Non-Flooding
amenity_1,property_1767,Car Parking
amenity_2,property_1767,Commercial area
amenity_9,property_1767,Non-Flooding
amenity_1,property_1768,Car Parking
amenity_9,property_1768,Non-Flooding
amenity_1,property_1769,Car Parking
amenity_7,property_1769,Garden
amenity_8,property_1769,Gym/Fitness Center
amenity_3,property_1769,Lift / Elevator
amenity_9,property_1769,Non-Flooding
amenity_5,property_1769,Swimming Pool
amenity_10,property_1769,Backup Electricity / Generator
amenity_1,property_1770,Car Parking
amenity_2,property_1770,Commercial area
amenity_9,property_1770,Non-Flooding
amenity_1,property_1771,Car Parking
amenity_9,property_1771,Non-Flooding
amenity_1,property_1772,Car Parking
amenity_1,property_1773,Car Parking
amenity_9,property_1773,Non-Flooding
No_amenities,property_1774,No amenities
No_amenities,property_1775,No amenities
amenity_1,property_1776,Car Parking
amenity_9,property_1776,Non-Flooding
amenity_1,property_1777,Car Parking
amenity_9,property_1777,Non-Flooding
amenity_4,property_1777,On main road
amenity_6,property_1778,Common Area
amenity_7,property_1778,Garden
amenity_9,property_1778,Non-Flooding
No_amenities,property_1779,No amenities
amenity_9,property_1780,Non-Flooding
amenity_1,property_1781,Car Parking
amenity_7,property_1781,Garden
amenity_9,property_1781,Non-Flooding
amenity_4,property_1781,On main road
amenity_11,property_1781,Playground
No_amenities,property_1782,No amenities
amenity_1,property_1783,Car Parking
amenity_2,property_1783,Commercial area
amenity_6,property_1783,Common Area
amenity_7,property_1783,Garden
amenity_9,property_1783,Non-Flooding
amenity_5,property_1783,Swimming Pool
amenity_1,property_1784,Car Parking
amenity_2,property_1784,Commercial area
amenity_3,property_1784,Lift / Elevator
amenity_9,property_1784,Non-Flooding
No_amenities,property_1785,No amenities
No_amenities,property_1786,No amenities
amenity_1,property_1787,Car Parking
amenity_2,property_1787,Commercial area
amenity_9,property_1787,Non-Flooding
amenity_4,property_1787,On main road
amenity_1,property_1788,Car Parking
amenity_2,property_1788,Commercial area
amenity_7,property_1788,Garden
amenity_8,property_1788,Gym/Fitness Center
amenity_3,property_1788,Lift / Elevator
amenity_9,property_1788,Non-Flooding
amenity_4,property_1788,On main road
amenity_5,property_1788,Swimming Pool
amenity_10,property_1788,Backup Electricity / Generator
amenity_4,property_1789,On main road
amenity_1,property_1790,Car Parking
amenity_1,property_1791,Car Parking
amenity_7,property_1791,Garden
amenity_9,property_1791,Non-Flooding
amenity_11,property_1791,Playground
amenity_1,property_1792,Car Parking
amenity_7,property_1792,Garden
amenity_9,property_1792,Non-Flooding
amenity_11,property_1792,Playground
amenity_1,property_1793,Car Parking
amenity_7,property_1794,Garden
amenity_9,property_1794,Non-Flooding
amenity_4,property_1794,On main road
amenity_11,property_1794,Playground
No_amenities,property_1795,No amenities
No_amenities,property_1796,No amenities
No_amenities,property_1797,No amenities
No_amenities,property_1798,No amenities
amenity_1,property_1799,Car Parking
amenity_2,property_1799,Commercial area
amenity_9,property_1799,Non-Flooding
amenity_4,property_1799,On main road
amenity_1,property_1800,Car Parking
amenity_6,property_1800,Common Area
amenity_8,property_1800,Gym/Fitness Center
amenity_3,property_1800,Lift / Elevator
No_amenities,property_1801,No amenities
amenity_1,property_1802,Car Parking
amenity_9,property_1802,Non-Flooding
amenity_1,property_1803,Car Parking
amenity_2,property_1803,Commercial area
amenity_8,property_1803,Gym/Fitness Center
amenity_3,property_1803,Lift / Elevator
amenity_9,property_1803,Non-Flooding
amenity_5,property_1803,Swimming Pool
amenity_10,property_1803,Backup Electricity / Generator
amenity_1,property_1804,Car Parking
amenity_2,property_1804,Commercial area
amenity_9,property_1804,Non-Flooding
amenity_4,property_1804,On main road
No_amenities,property_1805,No amenities
amenity_1,property_1806,Car Parking
amenity_6,property_1806,Common Area
amenity_9,property_1806,Non-Flooding
amenity_1,property_1807,Car Parking
amenity_7,property_1807,Garden
amenity_9,property_1807,Non-Flooding
amenity_1,property_1808,Car Parking
amenity_7,property_1808,Garden
amenity_9,property_1808,Non-Flooding
amenity_1,property_1809,Car Parking
amenity_8,property_1809,Gym/Fitness Center
amenity_3,property_1809,Lift / Elevator
amenity_9,property_1809,Non-Flooding
amenity_14,property_1809,Sauna
amenity_1,property_1810,Car Parking
amenity_4,property_1811,On main road
No_amenities,property_1812,No amenities
No_amenities,property_1813,No amenities
amenity_1,property_1814,Car Parking
amenity_2,property_1814,Commercial area
amenity_9,property_1814,Non-Flooding
amenity_1,property_1815,Car Parking
amenity_2,property_1815,Commercial area
amenity_9,property_1815,Non-Flooding
amenity_1,property_1816,Car Parking
amenity_2,property_1816,Commercial area
amenity_9,property_1816,Non-Flooding
amenity_1,property_1817,Car Parking
amenity_3,property_1817,Lift / Elevator
amenity_4,property_1817,On main road
amenity_5,property_1817,Swimming Pool
amenity_1,property_1818,Car Parking
amenity_8,property_1818,Gym/Fitness Center
amenity_3,property_1818,Lift / Elevator
amenity_5,property_1818,Swimming Pool
amenity_1,property_1819,Car Parking
amenity_1,property_1820,Car Parking
amenity_9,property_1820,Non-Flooding
amenity_1,property_1821,Car Parking
amenity_9,property_1821,Non-Flooding
amenity_1,property_1822,Car Parking
amenity_9,property_1822,Non-Flooding
amenity_1,property_1823,Car Parking
amenity_2,property_1823,Commercial area
amenity_9,property_1823,Non-Flooding
amenity_1,property_1824,Car Parking
amenity_2,property_1824,Commercial area
amenity_9,property_1824,Non-Flooding
amenity_4,property_1824,On main road
amenity_2,property_1825,Commercial area
amenity_9,property_1825,Non-Flooding
amenity_1,property_1826,Car Parking
amenity_7,property_1826,Garden
amenity_9,property_1826,Non-Flooding
amenity_4,property_1826,On main road
amenity_1,property_1827,Car Parking
amenity_2,property_1827,Commercial area
amenity_9,property_1827,Non-Flooding
amenity_1,property_1828,Car Parking
amenity_4,property_1828,On main road
No_amenities,property_1829,No amenities
amenity_1,property_1830,Car Parking
amenity_2,property_1830,Commercial area
amenity_3,property_1830,Lift / Elevator
amenity_1,property_1831,Car Parking
amenity_2,property_1831,Commercial area
amenity_8,property_1831,Gym/Fitness Center
amenity_3,property_1831,Lift / Elevator
amenity_9,property_1831,Non-Flooding
amenity_5,property_1831,Swimming Pool
amenity_1,property_1832,Car Parking
amenity_9,property_1832,Non-Flooding
amenity_2,property_1833,Commercial area
amenity_9,property_1833,Non-Flooding
amenity_2,property_1834,Commercial area
amenity_9,property_1834,Non-Flooding
No_amenities,property_1835,No amenities
amenity_1,property_1836,Car Parking
amenity_6,property_1836,Common Area
amenity_7,property_1836,Garden
amenity_9,property_1836,Non-Flooding
amenity_1,property_1837,Car Parking
amenity_2,property_1837,Commercial area
amenity_8,property_1837,Gym/Fitness Center
amenity_5,property_1837,Swimming Pool
amenity_2,property_1838,Commercial area
amenity_9,property_1838,Non-Flooding
amenity_1,property_1839,Car Parking
amenity_7,property_1839,Garden
amenity_4,property_1839,On main road
amenity_1,property_1840,Car Parking
amenity_2,property_1840,Commercial area
amenity_6,property_1840,Common Area
amenity_7,property_1840,Garden
amenity_9,property_1840,Non-Flooding
No_amenities,property_1841,No amenities
No_amenities,property_1842,No amenities
No_amenities,property_1843,No amenities
No_amenities,property_1844,No amenities
amenity_1,property_1845,Car Parking
amenity_4,property_1845,On main road
amenity_1,property_1846,Car Parking
amenity_2,property_1846,Commercial area
amenity_6,property_1846,Common Area
amenity_7,property_1846,Garden
amenity_9,property_1846,Non-Flooding
amenity_5,property_1846,Swimming Pool
amenity_1,property_1847,Car Parking
amenity_2,property_1847,Commercial area
amenity_9,property_1847,Non-Flooding
amenity_4,property_1847,On main road
amenity_1,property_1848,Car Parking
amenity_9,property_1848,Non-Flooding
amenity_1,property_1849,Car Parking
amenity_2,property_1849,Commercial area
amenity_9,property_1849,Non-Flooding
amenity_1,property_1850,Car Parking
amenity_1,property_1851,Car Parking
amenity_7,property_1851,Garden
amenity_9,property_1851,Non-Flooding
amenity_1,property_1852,Car Parking
amenity_9,property_1852,Non-Flooding
amenity_1,property_1853,Car Parking
amenity_9,property_1853,Non-Flooding
amenity_1,property_1854,Car Parking
amenity_7,property_1854,Garden
amenity_9,property_1854,Non-Flooding
amenity_4,property_1854,On main road
No_amenities,property_1855,No amenities
amenity_1,property_1856,Car Parking
amenity_8,property_1856,Gym/Fitness Center
amenity_3,property_1856,Lift / Elevator
amenity_5,property_1856,Swimming Pool
amenity_10,property_1856,Backup Electricity / Generator
amenity_1,property_1857,Car Parking
amenity_9,property_1857,Non-Flooding
amenity_4,property_1857,On main road
amenity_2,property_1858,Commercial area
amenity_8,property_1858,Gym/Fitness Center
amenity_3,property_1858,Lift / Elevator
amenity_9,property_1858,Non-Flooding
amenity_5,property_1858,Swimming Pool
No_amenities,property_1859,No amenities
amenity_1,property_1860,Car Parking
amenity_2,property_1860,Commercial area
amenity_6,property_1860,Common Area
amenity_3,property_1860,Lift / Elevator
amenity_9,property_1860,Non-Flooding
amenity_4,property_1860,On main road
amenity_11,property_1860,Playground
amenity_12,property_1860,Sports Facilities
amenity_5,property_1860,Swimming Pool
amenity_1,property_1861,Car Parking
amenity_9,property_1861,Non-Flooding
amenity_1,property_1862,Car Parking
amenity_2,property_1862,Commercial area
amenity_6,property_1862,Common Area
amenity_7,property_1862,Garden
amenity_9,property_1862,Non-Flooding
amenity_4,property_1862,On main road
amenity_1,property_1863,Car Parking
amenity_2,property_1863,Commercial area
amenity_9,property_1863,Non-Flooding
amenity_1,property_1864,Car Parking
amenity_2,property_1864,Commercial area
amenity_8,property_1864,Gym/Fitness Center
amenity_3,property_1864,Lift / Elevator
amenity_9,property_1864,Non-Flooding
amenity_4,property_1864,On main road
amenity_5,property_1864,Swimming Pool
amenity_1,property_1865,Car Parking
amenity_2,property_1865,Commercial area
amenity_8,property_1865,Gym/Fitness Center
amenity_3,property_1865,Lift / Elevator
amenity_9,property_1865,Non-Flooding
amenity_11,property_1865,Playground
amenity_5,property_1865,Swimming Pool
amenity_1,property_1866,Car Parking
amenity_2,property_1866,Commercial area
amenity_9,property_1866,Non-Flooding
amenity_1,property_1867,Car Parking
amenity_2,property_1867,Commercial area
amenity_6,property_1867,Common Area
amenity_7,property_1867,Garden
amenity_9,property_1867,Non-Flooding
amenity_5,property_1867,Swimming Pool
amenity_1,property_1868,Car Parking
amenity_6,property_1868,Common Area
amenity_9,property_1868,Non-Flooding
amenity_1,property_1869,Car Parking
amenity_2,property_1869,Commercial area
amenity_6,property_1869,Common Area
amenity_7,property_1869,Garden
amenity_8,property_1869,Gym/Fitness Center
amenity_3,property_1869,Lift / Elevator
amenity_9,property_1869,Non-Flooding
amenity_5,property_1869,Swimming Pool
amenity_10,property_1869,Backup Electricity / Generator
No_amenities,property_1870,No amenities
amenity_1,property_1871,Car Parking
amenity_2,property_1871,Commercial area
amenity_9,property_1871,Non-Flooding
amenity_4,property_1871,On main road
amenity_2,property_1872,Commercial area
amenity_1,property_1873,Car Parking
amenity_2,property_1873,Commercial area
amenity_9,property_1873,Non-Flooding
amenity_1,property_1874,Car Parking
amenity_2,property_1874,Commercial area
amenity_7,property_1874,Garden
amenity_9,property_1874,Non-Flooding
amenity_5,property_1874,Swimming Pool
amenity_1,property_1875,Car Parking
amenity_2,property_1875,Commercial area
amenity_9,property_1875,Non-Flooding
amenity_1,property_1876,Car Parking
amenity_1,property_1877,Car Parking
amenity_2,property_1877,Commercial area
amenity_7,property_1877,Garden
amenity_9,property_1877,Non-Flooding
No_amenities,property_1878,No amenities
amenity_1,property_1879,Car Parking
amenity_9,property_1879,Non-Flooding
amenity_9,property_1880,Non-Flooding
amenity_1,property_1881,Car Parking
amenity_2,property_1881,Commercial area
amenity_9,property_1881,Non-Flooding
amenity_1,property_1882,Car Parking
amenity_2,property_1882,Commercial area
amenity_9,property_1882,Non-Flooding
amenity_4,property_1882,On main road
No_amenities,property_1883,No amenities
amenity_2,property_1884,Commercial area
amenity_1,property_1885,Car Parking
amenity_2,property_1885,Commercial area
amenity_3,property_1885,Lift / Elevator
amenity_9,property_1885,Non-Flooding
amenity_2,property_1886,Commercial area
amenity_9,property_1886,Non-Flooding
amenity_1,property_1887,Car Parking
amenity_2,property_1887,Commercial area
amenity_8,property_1887,Gym/Fitness Center
amenity_3,property_1887,Lift / Elevator
amenity_9,property_1887,Non-Flooding
amenity_5,property_1887,Swimming Pool
No_amenities,property_1888,No amenities
amenity_1,property_1889,Car Parking
amenity_2,property_1889,Commercial area
