property_id,property_name,property_types,listed_date,updated_date,bedrooms,bathrooms,land_area,floor_area,floor_level,completion_year,facing,price,address,commune,district,city,amenities
247326,Shophouse for Sale & Rent in Chakto Mukh,Shophouse,9/12/2024,9/12/2024,N/A,N/A,N/A,N/A,N/A,2022,N/A,"$1,200,000 ","Chakto Mukh, Daun Penh, Phnom Penh",Chakto Mukh,Daun Penh,Phnom Penh,
247293,"2 Bed, 2 Bath Condo for Sale in Boeung Kak 2",Condo,6/12/2024,9/12/2024,2,2,N/A,97,8,2022,N/A,"$75,000 ","Boeung Kak 2, Toul Kork, Phnom Penh",Boeung Kak 2,Toul Kork,Phnom Penh,
247292,"2 Bed, 2 Bath Condo for Sale in Boeung Kak 1",Condo,6/12/2024,9/12/2024,2,2,N/A,97,10,2022,N/A,"$100,000 ","Boeung Kak 1, Toul Kork, Phnom Penh",Boeung Kak 1,Toul Kork,Phnom Penh,
247291,"3 Bed, 2 Bath Flat for Sale in Boeung Salang",Flat,6/12/2024,9/12/2024,3,2,N/A,N/A,N/A,2022,N/A,"$320,000 ","Boeung Salang, Toul Kork, Phnom Penh",Boeung Salang,Toul Kork,Phnom Penh,
247287,"2 Bed, 2 Bath Condo for Sale & Rent in Tonle Bassac",Condo,6/12/2024,9/12/2024,2,2,N/A,132,8,2022,N/A,"$185,000 ","Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
247281,"5 Bed, 4 Bath Shophouse for Sale in Tumnob Tuek",Shophouse,6/12/2024,9/12/2024,5,4,N/A,N/A,2,2022,E,"$380,000 ","Tumnob Tuek, Chamkarmon, Phnom Penh",Tumnob Tuek,Chamkarmon,Phnom Penh,
247262,"2 Bed, 2 Bath Condo for Sale in Tuol Sangkae 2",Condo,5/12/2024,17/12/2024,2,2,N/A,56,7,2022,N/A,"$105,000 ","Tuol Sangkae 2, Russey Keo, Phnom Penh",Tuol Sangkae 2,Russey Keo,Phnom Penh,"Car Parking, Commercial area, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Playground, Swimming Pool, Backup Electricity / Generator"
247260,"1 Bed, 1 Bath Condo for Sale in Tuol Sangkae 2",Condo,5/12/2024,5/12/2024,1,1,N/A,32,15,2022,N/A,"$69,000 ","Tuol Sangkae 2, Russey Keo, Phnom Penh",Tuol Sangkae 2,Russey Keo,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, On main road, Playground, Swimming Pool, Backup Electricity / Generator"
247259,"1 Bed, 1 Bath Condo for Sale in Boeung Kak 1",Condo,5/12/2024,9/12/2024,1,1,37,N/A,6,2022,N/A,"$53,000 ","Boeung Kak 1, Toul Kork, Phnom Penh",Boeung Kak 1,Toul Kork,Phnom Penh,
247253,Condo for Sale in Tonle Bassac,Condo,5/12/2024,9/12/2024,N/A,N/A,N/A,40,7,2022,N/A,"$104,000 ","Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,
247251,Condo for Sale in Prince Huan Yu Center,Condo,5/12/2024,5/12/2024,N/A,N/A,N/A,40,7,2023,N/A,"$104,000 ","Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Swimming Pool, Backup Electricity / Generator"
247245,"5 Bed, 4 Bath Shophouse for Sale in Tumnob Tuek",Shophouse,5/12/2024,9/12/2024,5,4,N/A,N/A,N/A,2023,E,"$390,000 ","Tumnob Tuek, Chamkarmon, Phnom Penh",Tumnob Tuek,Chamkarmon,Phnom Penh,
247241,"3 Bed, 4 Bath Link House for Sale in Borey Peng Huoth : The Star Platinum Mercurean II",Unit,4/12/2024,9/12/2024,3,4,N/A,N/A,N/A,2023,S,"$135,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,
247237,"3 Bed, 4 Bath Link House for Sale in Borey Peng Huoth : The Star Platinum Mercurean II",Unit,4/12/2024,9/12/2024,3,4,N/A,N/A,3,2023,N,"$109,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,
247231,"7 Bed, 8 Bath Villa for Sale in Nirouth",Villa,4/12/2024,9/12/2024,7,8,N/A,N/A,3,2023,E,"$1,800,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,
247230,"2 Bed, 2 Bath Condo for Sale in Orkide The Royal Condominium",Condo,4/12/2024,4/12/2024,2,2,N/A,146,8,2021,N/A,"$125,000 ","Ou Baek K'am, Sen Sok, Phnom Penh",Ou Baek K'am,Sen Sok,Phnom Penh,"Car Parking, Commercial area, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Playground, Swimming Pool, Backup Electricity / Generator"
247229,"3 Bed, 3 Bath Condo for Sale in Morgan EnMaison | Condo Type",Condo,4/12/2024,4/12/2024,3,3,N/A,214,32,2024,N/A,"$542,945 ","River Mekong, Chroy Changvar, Chroy Changvar, Phnom Penh",Chroy Changvar,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Common Area, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Playground, Sauna, Sports Facilities, Swimming Pool, Backup Electricity / Generator"
247207,"1 Bed, 1 Bath Condo for Sale in Tuol Sangkae 2",Condo,3/12/2024,3/12/2024,1,1,N/A,32,19,2024,N/A,"$79,000 ","Tuol Sangkae 2, Russey Keo, Phnom Penh",Tuol Sangkae 2,Russey Keo,Phnom Penh,"Car Parking, Commercial area, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Playground, Swimming Pool, Backup Electricity / Generator"
247205,"2 Bed, 3 Bath Flat House for Sale in Chaom Chau 3",Retreat,3/12/2024,3/12/2024,2,3,N/A,N/A,N/A,2024,N/A,"$62,000 ","Chaom Chau 3, Por Sen Chey, Phnom Penh",Chaom Chau 3,Por Sen Chey,Phnom Penh,
247202,"2 Bed, 2 Bath Apartment for Sale in Tuol Sangkae 2",Apartment,3/12/2024,3/12/2024,2,2,N/A,56,5,2024,N/A,"$95,500 ","Tuol Sangkae 2, Russey Keo, Phnom Penh",Tuol Sangkae 2,Russey Keo,Phnom Penh,"Car Parking, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
247197,"3 Bed, 3 Bath Villa for Sale in Kep",Villa,3/12/2024,11/12/2024,3,3,875,N/A,N/A,2024,N/A,"$449,000 ","Kep, Kep, Kep",Kep,Kep,Kep,"Car Parking, Garden, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
247181,"4 Bed, 5 Bath Twin Villa for Sale in Preaek Lieb",Twin Villa,2/12/2024,23/12/2024,4,5,169,216,N/A,2024,N,"$290,000 ","Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
247180,"4 Bed, 5 Bath Twin Villa for Sale in Borey Peng Huoth : The Star Platinum Mercurean II",Twin Villa,2/12/2024,27/12/2024,4,5,198,216,N/A,2024,E,"$420,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Commercial area, Non-Flooding"
247179,"4 Bed, 5 Bath Twin Villa for Sale in Borey Peng Huoth: The Star Platinum Rosato",Twin Villa,2/12/2024,18/12/2024,4,5,171,216,N/A,2024,N/E,"$290,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
247178,"4 Bed, 5 Bath Twin Villa for Sale in Borey Peng Huoth: The Star Platinum Rosato",Twin Villa,2/12/2024,18/12/2024,4,5,172,216,N/A,2024,S,"$258,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
247177,"3 Bed, 3 Bath Link House for Sale in Svay Chrum",Unit,2/12/2024,2/12/2024,3,3,N/A,N/A,3,2024,W,"$120,000 ","Svay Chrum, Khsach Kandal, Kandal",Svay Chrum,Khsach Kandal,Kandal,
247176,"3 Bed, 4 Bath Villa for Sale & Rent in Veal Sbov",Villa,2/12/2024,2/12/2024,3,4,N/A,N/A,2,2024,N,"$220,000 ","Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,
247165,"2 Bed, 2 Bath Condo for Sale in L Residence Boeung Keng Kang III",Condo,29/11/2024,2/1/2025,2,2,N/A,77,8,2018,N,"$115,000 ","BKK 3, Chamkarmon, Phnom Penh",BKK 3,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
247164,Land for Sale in Boeung Tumpun,Land/Development,29/11/2024,2/1/2025,N/A,N/A,308,N/A,N/A,2018,N/A,"$360,000 ","Boeung Tumpun, Meanchey, Phnom Penh",Boeung Tumpun,Meanchey,Phnom Penh,
247163,"2 Bed, 1 Bath Apartment for Sale & Rent in Tonle Bassac",Apartment,29/11/2024,2/12/2024,2,1,N/A,45,19,2018,N/A,"$160,000 ","Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool, Backup Electricity / Generator"
247154,"1 Bed, 1 Bath Studio for Sale in BKK 1",Studio,29/11/2024,29/11/2024,1,1,N/A,30,10,2018,N/A,"$84,500 ","BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,
247152,"6 Bed, 9 Bath Villa for Sale & Rent in Phnom Penh Thmey",Villa,29/11/2024,29/11/2024,6,9,N/A,N/A,3,2018,N,"$1,180,000 ","Phnom Penh Thmey, Sen Sok, Phnom Penh",Phnom Penh Thmey,Sen Sok,Phnom Penh,
247145,"8 Bed, 10 Bath Twin Villa for Sale in Borey The Mekong Royal",Twin Villa,28/11/2024,30/12/2024,8,10,320,432,N/A,2018,N,"$600,000 ","Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Non-Flooding"
247144,"7 Bed, 9 Bath Villa for Sale in Borey The Mekong Royal",Villa,28/11/2024,30/12/2024,7,9,1052,909,N/A,2018,N,"$2,800,000 ","Preaek Lieb, Chroy Changvar, Phnom Penh",Preaek Lieb,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
247143,"7 Bed, 9 Bath Villa for Sale in Borey Peng Huoth: The Star Mera Garden",Villa,28/11/2024,30/12/2024,7,9,1820,1039,N/A,2018,N,"$2,900,000 ","Cheung Aek, Dangkao, Phnom Penh",Cheung Aek,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
247140,"5 Bed, 6 Bath Twin Villa for Sale in Borey Peng Huoth: The Star Platinum Eco Delta",Twin Villa,28/11/2024,27/12/2024,5,6,192,270,N/A,2018,W,"$330,000 ","Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
247137,"4 Bed, 5 Bath Twin Villa for Sale in Borey Peng Huoth: The Star Platinum Mercurean I",Twin Villa,28/11/2024,30/12/2024,4,5,182,216,N/A,2018,E,"$258,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
247132,"3 Bed, 2 Bath Condo for Sale in Nirouth",Condo,28/11/2024,4/12/2024,3,2,N/A,91,11,2018,N/A,"$160,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool"
247106,"4 Bed, 5 Bath Villa for Sale & Rent in Phnom Penh Thmey",Villa,27/11/2024,29/11/2024,4,5,N/A,N/A,N/A,2018,S,"$320,000 ","Phnom Penh Thmey, Sen Sok, Phnom Penh",Phnom Penh Thmey,Sen Sok,Phnom Penh,
247103,Land for Sale & Rent in Veal Vong,Land/Development,27/11/2024,27/11/2024,N/A,N/A,1082,N/A,N/A,2018,N/A,"$1,200,000 ","Veal Vong, Kampong Cham, Kampong Cham",Veal Vong,Kampong Cham,Kampong Cham,
247100,"5 Bed, 6 Bath Shophouse for Sale in Prey Sa",Shophouse,27/11/2024,27/11/2024,5,6,109,N/A,N/A,2018,N/A,"$250,000 ","Prey Sa, Dangkao, Phnom Penh",Prey Sa,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding, On main road"
247097,"4 Bed, 4 Bath House for Sale in Toul Svay Prey 1",House,27/11/2024,13/12/2024,4,4,216,480,N/A,2018,N,"$750,000 ","Toul Svay Prey 1, Chamkarmon, Phnom Penh",Toul Svay Prey 1,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
247056,"4 Bed, 5 Bath Villa for Sale in Borey Peng Huoth: The Star Mera Garden",Villa,26/11/2024,26/11/2024,4,5,N/A,N/A,3,2018,S,"$189,000 ","Cheung Aek, Dangkao, Phnom Penh",Cheung Aek,Dangkao,Phnom Penh,
247024,"2 Bed, 2 Bath Condo for Sale in J Tower 2 Condominium",Condo,24/11/2024,25/11/2024,2,2,N/A,91,11,2022,N/A,"$210,000 ","BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,"Car Parking, Garden, Gym/Fitness Center, Lift / Elevator, Playground, Swimming Pool, Backup Electricity / Generator"
246986,"6 Bed, 6 Bath Villa for Sale in Preaek Aeng",Villa,22/11/2024,26/11/2024,6,6,N/A,N/A,3,2022,N,"$1,100,000 ","Preaek Aeng, Chbar Ampov, Phnom Penh",Preaek Aeng,Chbar Ampov,Phnom Penh,
246984,"3 Bed, 4 Bath Villa for Sale in Preaek Aeng",Villa,22/11/2024,25/11/2024,3,4,N/A,N/A,3,2022,E,"$130,000 ","Preaek Aeng, Chbar Ampov, Phnom Penh",Preaek Aeng,Chbar Ampov,Phnom Penh,
246975,"1 Bed, 1 Bath Apartment for Sale in Chroy Changvar",Apartment,22/11/2024,22/11/2024,1,1,N/A,62,16,2022,N/A,"$64,000 ","Chroy Changvar, Chroy Changvar, Phnom Penh",Chroy Changvar,Chroy Changvar,Phnom Penh,"Car Parking, Garden, Gym/Fitness Center, Swimming Pool, Backup Electricity / Generator"
246951,"7 Bed, 9 Bath Villa for Sale & Rent in Borey Peng Huoth: The Star Platinum Eco Delta",Villa,21/11/2024,21/11/2024,7,9,N/A,N/A,3,2022,S,"$2,000,000 ","Veal Sbov, Chbar Ampov, Phnom Penh",Veal Sbov,Chbar Ampov,Phnom Penh,
246946,Land for Sale in Ta Ney,Land/Development,21/11/2024,28/11/2024,N/A,N/A,12778,N/A,N/A,2022,N/A,"$120,000 ","Ta Ney, Prey Nob, Sihanoukville",Ta Ney,Prey Nob,Sihanoukville,
246921,Land for Sale in Preaek Ta kov,Land/Development,20/11/2024,20/11/2024,N/A,N/A,190,N/A,N/A,2022,N/A,"$50,000 ","Preaek Ta kov, Khsach Kandal, Kandal",Preaek Ta kov,Khsach Kandal,Kandal,
246919,"2 Bed, 2 Bath Condo for Sale in Habitat Condominium",Condo,19/11/2024,19/11/2024,2,2,N/A,193,7,2017,N/A,"$326,745 ","Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Common Area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Sports Facilities, Swimming Pool, Backup Electricity / Generator"
246904,"4 Bed, 5 Bath Twin Villa for Sale & Rent in Nirouth",Twin Villa,19/11/2024,19/11/2024,4,5,N/A,N/A,3,2017,W,"$350,000 ","Nirouth, Chbar Ampov, Phnom Penh",Nirouth,Chbar Ampov,Phnom Penh,
246899,Land for Sale & Rent in Boeung Kak 1,Land/Development,19/11/2024,19/11/2024,N/A,N/A,480,N/A,N/A,2017,N/A,"$3,200.0/m²","Boeung Kak 1, Toul Kork, Phnom Penh",Boeung Kak 1,Toul Kork,Phnom Penh,
246890,"4 Bed, 4 Bath Villa for Sale in The ML Villa",Villa,18/11/2024,21/11/2024,4,4,210,N/A,N/A,2021,N,"$260,000 ","Spean Thma, Dangkao, Phnom Penh",Spean Thma,Dangkao,Phnom Penh,"Car Parking, Non-Flooding"
246871,Land for Sale in Chroy Svay,Land/Development,17/11/2024,21/11/2024,N/A,N/A,2588,N/A,N/A,2021,N/A,"$220,000 ","Chroy Svay, Srae Ambel, Koh Kong",Chroy Svay,Srae Ambel,Koh Kong,
246870,Land for Sale in Chroy Svay,Land/Development,17/11/2024,22/11/2024,N/A,N/A,8633,N/A,N/A,2021,N/A,"$474,815 ","Chroy Svay, Srae Ambel, Koh Kong",Chroy Svay,Srae Ambel,Koh Kong,
246851,"3 Bed, 4 Bath Condo for Sale in De Castle Royal Condominium",Condo,16/11/2024,19/11/2024,3,4,N/A,261,9,2014,N/A,"$360,000 ","BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Swimming Pool, Backup Electricity / Generator"
246802,"4 Bed, 6 Bath Twin Villa for Sale in Phnom Penh Thmey",Twin Villa,12/11/2024,10/12/2024,4,6,150,216,N/A,2014,N,"$255,000 ","Phnom Penh Thmey, Sen Sok, Phnom Penh",Phnom Penh Thmey,Sen Sok,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
246800,"2 Bed, 2 Bath Condo for Sale in The View Serviced Residence",Condo,12/11/2024,12/11/2024,2,2,N/A,75,18,2019,N/A,"$330,000 ","BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Sauna, Swimming Pool"
246797,"3 Bed, 3 Bath Condo for Sale in Chroy Changvar",Condo,12/11/2024,5/12/2024,3,3,N/A,120,6,2019,N/A,"$165,000 ","Chroy Changvar, Chroy Changvar, Phnom Penh",Chroy Changvar,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Lift / Elevator, Non-Flooding"
246794,1 Bath Condo for Sale in D'seaview 海景苑公寓,Condo,11/11/2024,21/11/2024,N/A,1,N/A,38,3,2020,N,"$65,900 ","Sangkat Bei, Sihanoukville, Sihanoukville",Sangkat Bei,Sihanoukville,Sihanoukville,"Car Parking, Commercial area, Common Area, Gym/Fitness Center, Jacuzzi, Lift / Elevator, Non-Flooding, On main road, Playground, Sauna, Sports Facilities, Swimming Pool, Backup Electricity / Generator"
246793,"4 Bed, 5 Bath Link House for Sale in Preaek Anhchanh",Unit,11/11/2024,28/11/2024,4,5,67,N/A,N/A,2020,S,"$58,000 ","Preaek Anhchanh, Mukh Kampul, Kandal",Preaek Anhchanh,Mukh Kampul,Kandal,"Car Parking, Commercial area, Non-Flooding"
246772,"1 Bed, 2 Bath House for Sale in Phsar Chas",House,8/11/2024,10/12/2024,1,2,N/A,80,1,2020,N/A,"$130,000 ","Phsar Chas, Daun Penh, Phnom Penh",Phsar Chas,Daun Penh,Phnom Penh,"Commercial area, Non-Flooding"
246768,Land for Sale in Phnom Penh Thmey,Land/Development,8/11/2024,6/12/2024,N/A,N/A,1577,N/A,N/A,2020,N/A,"$4,000.0/m²","Phnom Penh Thmey, Sen Sok, Phnom Penh",Phnom Penh Thmey,Sen Sok,Phnom Penh,
246765,"2 Bed, 2 Bath Condo for Sale in The View Serviced Residence",Condo,8/11/2024,19/11/2024,2,2,N/A,75,28,2019,N/A,"$328,900 ","BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Sauna, Swimming Pool, Backup Electricity / Generator"
246763,"1 Bed, 1 Bath Condo for Sale in The View Serviced Residence",Condo,8/11/2024,28/11/2024,1,1,N/A,55,17,2019,N/A,"$210,000 ","BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Sauna, Swimming Pool, Backup Electricity / Generator"
246762,"1 Bed, 1 Bath Studio for Sale in The View Serviced Residence",Studio,8/11/2024,28/11/2024,1,1,N/A,34,23,2019,N/A,"$149,000 ","BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Sauna, Swimming Pool, Backup Electricity / Generator"
246736,"1 Bed, 1 Bath Studio for Sale in Morgan EnMaison | Condo Type",Studio,7/11/2024,2/1/2025,1,1,N/A,47,5,2024,N/A,"$55,000 ","River Mekong, Chroy Changvar, Chroy Changvar, Phnom Penh",Chroy Changvar,Chroy Changvar,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Swimming Pool, Backup Electricity / Generator"
246728,"6 Bed, 7 Bath Villa for Sale in Tuek Thla",Villa,6/11/2024,5/12/2024,6,7,N/A,N/A,N/A,2024,N/A,"$320,000 ","Tuek Thla, Sen Sok, Phnom Penh",Tuek Thla,Sen Sok,Phnom Penh,
246727,Land for Sale in Snaor,Land/Development,6/11/2024,5/12/2024,N/A,N/A,533,N/A,N/A,2024,N/A,$140.0/m²,"Snaor, Por Sen Chey, Phnom Penh",Snaor,Por Sen Chey,Phnom Penh,
246726,Land for Sale in Snaor,Land/Development,6/11/2024,5/12/2024,N/A,N/A,3094,N/A,N/A,2024,N/A,$150.0/m²,"Snaor, Por Sen Chey, Phnom Penh",Snaor,Por Sen Chey,Phnom Penh,
246725,Land for Sale in Snaor,Land/Development,6/11/2024,5/12/2024,N/A,N/A,2075,N/A,N/A,2024,N/A,$150.0/m²,"Snaor, Por Sen Chey, Phnom Penh",Snaor,Por Sen Chey,Phnom Penh,
246722,"4 Bed, 5 Bath Villa for Sale in Snaor",Villa,6/11/2024,5/12/2024,4,5,N/A,N/A,N/A,2024,N/A,"$70,000 ","Snaor, Por Sen Chey, Phnom Penh",Snaor,Por Sen Chey,Phnom Penh,
246689,"4 Bed, 5 Bath Twin Villa for Sale in Borey Peng Huoth: The Star Mera Garden",Twin Villa,5/11/2024,11/11/2024,4,5,176,216,N/A,2024,S,"$360,000 ","Cheung Aek, Dangkao, Phnom Penh",Cheung Aek,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
246677,"3 Bed, 4 Bath Link House for Sale in Russey Keo",Unit,5/11/2024,5/11/2024,3,4,85,197,N/A,2024,E,"$130,000 ","Russey Keo, Russey Keo, Phnom Penh",Russey Keo,Russey Keo,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
246675,"4 Bed, 5 Bath Link House for Sale in Preaek Anhchanh",Unit,5/11/2024,18/11/2024,4,5,115,162,N/A,2024,N,"$92,000 ","Preaek Anhchanh, Mukh Kampul, Kandal",Preaek Anhchanh,Mukh Kampul,Kandal,"Car Parking, Commercial area, Non-Flooding"
246674,"4 Bed, 5 Bath Link House for Sale in Preaek Anhchanh",Unit,5/11/2024,18/11/2024,4,5,67,151,N/A,2024,N,"$58,000 ","Preaek Anhchanh, Mukh Kampul, Kandal",Preaek Anhchanh,Mukh Kampul,Kandal,"Car Parking, Commercial area, Non-Flooding"
246668,"1 Bed, 1 Bath Condo for Sale in Snowbell Hotel@The Bridge SOHO",Condo,4/11/2024,11/11/2024,1,1,N/A,32,13,2019,N/A,"$60,000 ","78, Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool"
246664,Shophouse for Sale in Phsar Chas,Shophouse,4/11/2024,5/11/2024,N/A,N/A,158,N/A,N/A,2019,S,"$900,000 ","Phsar Chas, Daun Penh, Phnom Penh",Phsar Chas,Daun Penh,Phnom Penh,"Commercial area, Non-Flooding"
246662,"2 Bed, 2 Bath House for Sale in Toul Svay Prey 2",House,4/11/2024,26/11/2024,2,2,150,N/A,N/A,2019,S,"$499,000 ","Toul Svay Prey 2, Chamkarmon, Phnom Penh",Toul Svay Prey 2,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
246658,"3 Bed, 3 Bath Condo for Sale & Rent in De Castle Royal Condominium",Condo,4/11/2024,17/11/2024,3,3,N/A,166,15,2014,N/E,"$370,000 ","BKK 1, Chamkarmon, Phnom Penh",BKK 1,Chamkarmon,Phnom Penh,"Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool"
246652,"4 Bed, 5 Bath Twin Villa for Sale in Borey Peng Huoth: The Star Mera Garden",Twin Villa,4/11/2024,27/11/2024,4,5,176,216,N/A,2014,N,"$265,000 ","Cheung Aek, Dangkao, Phnom Penh",Cheung Aek,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
246651,"4 Bed, 5 Bath Twin Villa for Sale in Borey Peng Huoth: The Star Mera Garden",Twin Villa,4/11/2024,26/11/2024,4,5,187,216,N/A,2014,N,"$300,000 ","Cheung Aek, Dangkao, Phnom Penh",Cheung Aek,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
246650,"4 Bed, 5 Bath Twin Villa for Sale in Borey Peng Huoth: The Star Mera Garden",Twin Villa,4/11/2024,26/11/2024,4,5,187,216,N/A,2014,N,"$310,000 ","Cheung Aek, Dangkao, Phnom Penh",Cheung Aek,Dangkao,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
246641,House for Sale in Siem Reap,House,3/11/2024,4/11/2024,N/A,N/A,N/A,N/A,N/A,2014,N/A,"$1,524,600 ","Siem Reap, Siem Reap, Siem Reap",Siem Reap,Siem Reap,Siem Reap,"Car Parking, Commercial area, Common Area, Garden, Non-Flooding, Swimming Pool"
246625,"1 Bed, 1 Bath Condo for Sale & Rent in Time Square 3",Condo,31/10/2024,31/10/2024,1,1,N/A,36,28,2023,N/A,"$75,000 ","Boeung Kak 2, Toul Kork, Phnom Penh",Boeung Kak 2,Toul Kork,Phnom Penh,"Car Parking, Commercial area, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool"
246624,Condo for Sale in Prince Huan Yu Center,Condo,31/10/2024,31/10/2024,N/A,N/A,N/A,40,7,2023,N/A,"$104,000 ","Tonle Bassac, Chamkarmon, Phnom Penh",Tonle Bassac,Chamkarmon,Phnom Penh,"Car Parking, Commercial area, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool"
246623,Land for Sale in Ou Baek K'am,Land/Development,31/10/2024,4/11/2024,N/A,N/A,1698,N/A,N/A,2023,N/A,"$1,200.0/m²","Ou Baek K'am, Sen Sok, Phnom Penh",Ou Baek K'am,Sen Sok,Phnom Penh,
246620,"2 Bed, 1 Bath Condo for Sale in Boeung Tumpun",Condo,31/10/2024,31/10/2024,2,1,N/A,53,11,2023,N/A,"$62,000 ","Boeung Tumpun, Meanchey, Phnom Penh",Boeung Tumpun,Meanchey,Phnom Penh,"Car Parking, Common Area, Garden, Gym/Fitness Center, Lift / Elevator, Non-Flooding, Swimming Pool"
246615,"2 Bed, 3 Bath Flat House for Sale in Krang Thnong",Retreat,31/10/2024,31/10/2024,2,3,85,N/A,N/A,2023,N/A,"$75,000 ","Krang Thnong, Sen Sok, Phnom Penh",Krang Thnong,Sen Sok,Phnom Penh,"Car Parking, Commercial area, Non-Flooding"
